VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
JHMZC5F39L,Island,Camano Island,WA,98282,2020,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,10,107754713,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
5YJ3E1EA7P,Snohomish,Bothell,WA,98021,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,219937672,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051937
1FADP5CU8F,King,Bellevue,WA,98004,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,41,231170481,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024002
WAUTPBFF8J,Pierce,University Place,WA,98467,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,28,468761492,POINT (-122.53691 47.20606),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072314
1N4AZ0CPXF,Skagit,Anacortes,WA,98221,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,108218134,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940402
JTMEB3FV1N,Snohomish,Snohomish,WA,98290,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,39,202914050,POINT (-122.09305 47.91265),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053606
1N4AZ0CP0E,King,Vashon,WA,98070,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,34,127917233,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701
JTDKARFP1H,King,Sammamish,WA,98074,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,45,350188058,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
5YJ3E1EB6M,King,Seattle,WA,98105,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,166513945,POINT (-122.31307 47.66127),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004101
5YJXCAE22M,Thurston,Olympia,WA,98516,2021,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,137124823,POINT (-122.75379 47.06316),PUGET SOUND ENERGY INC,53067012221
7SAYGDEEXP,Benton,Richland,WA,99352,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,8,224676903,POINT (-119.27372 46.27391),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811
JN1AZ0CP6B,Snohomish,Everett,WA,98203,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,38,263128225,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061041201
5YJ3E1EB8K,King,Redmond,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,48,214944404,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606
1N4AZ0CP5E,King,Seattle,WA,98106,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,34,126236232,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011401
5YJXCDE25J,King,Renton,WA,98056,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,11,179487605,POINT (-122.18463 47.49929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025202
JTDKARFP2H,King,Renton,WA,98057,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,11,350199020,POINT (-122.20487 47.47532),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026200
5YJYGAEE9M,King,Sammamish,WA,98075,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,175474757,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218
5YJ3E1EB9N,Snohomish,Bothell,WA,98021,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,186493989,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918
3FMTK3SU5M,Skamania,Stevenson,WA,98648,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,172793323,POINT (-121.88258 45.69417),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF SKAMANIA CO,53059950200
1G1FY6S09L,King,Kirkland,WA,98034,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,45,103630579,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905
1G1RD6E40E,King,Seattle,WA,98118,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,37,109836989,POINT (-122.2668 47.55115),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033010200
WMW13DJ07N,King,Bellevue,WA,98006,2022,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,187058140,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001
5YJSA1H20F,Fairfax,Alexandria,VA,22308,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,,223163748,POINT (-77.05745 38.74002),,51059415500
1G1FX6S0XH,Snohomish,Bothell,WA,98021,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,1,236518600,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051926
1N4BZ1CP9K,Whatcom,Bellingham,WA,98225,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,40,117276757,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001000
7SAYGDEF5N,Stevens,Rice,WA,99167,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7,218320973,POINT (-118.16165 48.42934),AVISTA CORP,53065950102
KL8CL6S08F,Pierce,South Hill,WA,98375,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,2,323797484,POINT (-122.30116 47.1165),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073131
1G1RB6E47F,King,Seattle,WA,98115,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,46,226519856,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
5YJ3E1EBXJ,King,Seattle,WA,98105,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46,442293400,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004102
WVGTMPE24M,Thurston,Olympia,WA,98513,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,166230529,POINT (-122.80277 46.99409),PUGET SOUND ENERGY INC,53067012331
JTMFB3FV6M,Snohomish,Lake Stevens,WA,98258,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,39,179411249,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052709
3FA6P0PU0G,King,Kent,WA,98042,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,47,447141208,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032006
5YJSA1E6XM,Spokane,Cheney,WA,99004,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,180468256,POINT (-117.57445 47.48928),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013501
3FA6P0PU7G,Snohomish,Arlington,WA,98223,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,38,212797644,POINT (-122.1264 48.19471),PUGET SOUND ENERGY INC,53061053102
5YJYGDEF3L,Pierce,South Hill,WA,98374,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,25,132961559,POINT (-122.28449 47.146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073122
1G1FZ6S07P,Snohomish,Everett,WA,98204,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,227257649,POINT (-122.25527 47.90456),PUGET SOUND ENERGY INC,53061041809
WVWPR7AU8K,Snohomish,Lynnwood,WA,98036,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,1,3293832,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051931
SADHB2S13L,King,Seattle,WA,98125,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,0,46,131600619,POINT (-122.3026 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102
5YJ3E1EB1J,King,Maple Valley,WA,98038,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,5,100856192,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
5YJSA1H11E,King,Mercer Island,WA,98040,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,125971107,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024301
1G1FY6S05K,Thurston,Tumwater,WA,98501,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22,2085688,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010801
5YJ3E1EA6L,Clark,Ridgefield,WA,98642,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,17,132877279,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040412
WVWKP7AU6G,King,Kent,WA,98042,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,47,218252863,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704
5YJ3E1EB6N,King,Redmond,WA,98053,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,219093934,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032333
1N4AZ0CP8D,Stevens,Colville,WA,99114,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,7,106203702,POINT (-117.90454 48.54657),AVISTA CORP,53065950600
1N4BZ0CP0H,San Juan,Eastsound,WA,98245,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,40,115219646,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101
WMWXP3C0XM,King,Seattle,WA,98133,2021,MINI,HARDTOP,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110,0,46,141883003,POINT (-122.3503 47.71868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602
5YJ3E1EB3K,King,Seattle,WA,98122,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,43,265693508,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008600
1N4AZ1CP7L,King,Seattle,WA,98108,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,11,149014589,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011200
JTDKARFP7K,King,Normandy Park,WA,98198,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,33,1552085,POINT (-122.29592 47.40139),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600
YV4ED3UR9N,King,Maple Valley,WA,98038,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,185504826,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032011
7SAYGDEE1N,Kitsap,Bainbridge Island,WA,98110,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,220372470,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090800
1G1RH6E49D,Cowlitz,Woodland,WA,98674,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,20,112467806,POINT (-122.74017 45.9094),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJ3E1EB4J,Chelan,Leavenworth,WA,98826,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,12,475986451,POINT (-120.65754 47.5982),PUD NO 1 OF CHELAN COUNTY,53007960501
1N4BZ0CP7H,Asotin,Clarkston,WA,99403,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,9,216659481,POINT (-117.04556 46.41402),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||PUD NO 1 OF ASOTIN COUNTY,53003960600
5YJSA1S17E,Snohomish,Bothell,WA,98012,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1,194370158,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052009
7SAYGAEE9P,Clark,Vancouver,WA,98665,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,226122333,POINT (-122.64443 45.67871),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040810
5YJ3E1EA8J,King,Woodinville,WA,98072,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,117268637,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032327
7SAYGDEE0N,King,Bellevue,WA,98006,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,212191892,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
1G1RD6S58H,King,Maple Valley,WA,98038,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,5,209205482,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032008
5YJSA1E29J,King,Shoreline,WA,98133,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,32,475525956,POINT (-122.3503 47.71868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900
5YJ3E1EBXM,King,Seattle,WA,98115,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,168509862,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002500
5YJ3E1EB4J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,182529567,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
7SAYGDEEXP,King,Tukwila,WA,98168,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,227211687,POINT (-122.3317 47.50314),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200
5YJ3E1EA5K,King,Kent,WA,98042,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,47,476549461,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704
5YJSA1E2XF,Snohomish,Snohomish,WA,98296,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,44,349385487,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052122
7SAYGDEF2N,King,Kirkland,WA,98033,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,194790200,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5YJ3E1EA7N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,223807797,POINT (-122.32806 47.46155),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
KNDC5DLE0P,King,Bellevue,WA,98004,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,228595965,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801
1G1FZ6S07N,Snohomish,Lynnwood,WA,98036,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,219357547,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051931
1FT6W1EV3N,Whitman,Pullman,WA,99163,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,223854165,POINT (-117.18147 46.73015),AVISTA CORP,53075000201
5UXTA6C09N,King,Issaquah,WA,98027,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41,209385466,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007
3C3CFFGE6H,Snohomish,Woodinville,WA,98072,2017,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,1,111996916,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC,53061051926
1N4AZ0CPXF,Snohomish,Snohomish,WA,98296,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,44,148940172,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052119
KM8K53AG5L,Pierce,South Hill,WA,98375,2020,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258,0,2,125823547,POINT (-122.30116 47.1165),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073128
5YJ3E1EB2K,King,Issaquah,WA,98027,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,5,135147540,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006
7SAYGDEE0N,King,Seattle,WA,98144,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,190436004,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102
KM8K53AG8L,Clark,Vancouver,WA,98664,2020,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258,0,49,135309758,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041207
5UXTA6C00P,King,Sammamish,WA,98029,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,5,216558415,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032222
WA1LAAGE0N,Pierce,Buckley,WA,98321,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,208613954,POINT (-122.02523 47.16299),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070307
JTDKARFP5H,Pierce,Dupont,WA,98327,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,28,187211552,POINT (-122.62954 47.09583),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072801
KNDC5DLE6P,Thurston,Yelm,WA,98597,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,229833523,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012422
5YJ3E1EB8K,King,Issaquah,WA,98029,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,5,447080280,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
WBY1Z2C51E,King,Seattle,WA,98133,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,32,144895026,POINT (-122.3503 47.71868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000403
1G1RD6E45E,Chelan,Chelan,WA,98816,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,12,163290109,POINT (-120.01454 47.83985),PUD NO 1 OF CHELAN COUNTY,53007960301
1N4BZ1BV1M,King,Seattle,WA,98115,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,156869646,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000
7SAYGDEE1N,King,Kent,WA,98031,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,220862701,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029207
5YJSA1DP7C,King,Seattle,WA,98121,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,36,8129439,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008003
7FCTGAAL3N,King,Bothell,WA,98011,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,195391990,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905
7SAYGDEE5N,King,Normandy Park,WA,98166,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,187550261,POINT (-122.34118 47.46665),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600
1C4JJXP67M,Clark,Vancouver,WA,98662,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,17,215066638,POINT (-122.57722 45.64251),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703
YV4H60CL2N,King,Woodinville,WA,98072,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,45,208598323,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
